FLAG,ASSET NAME,ASSET ID,LAST SEEN LOCATION,LAST SEEN TIME,LOCATIONS,TYPE,LAST LATITUDE,LAST LONGITUDE,SHARED_TO,GROUPS,DESCRIPTION,COMMENT,GPS TAG,BATTERY,CREATED AT,UPDATED AT,MODEL,MAKE,SERIAL NUM
NONE,Tortoise,ESP-09-H,"Isla Espanola 
San Cristobal County, EC",6/26/2020 19:06,Isla Espanola,Giant Tortoise,-1.361800432,-89.69648123,,,,,,,,,,,
NONE,Tortoise,ESP-09-H,"Isla Espanola 
San Cristobal County, EC",6/26/2020 22:57,Isla Espanola,Giant Tortoise,-1.361982822,-89.69628811,,,,,,,,,,,
NONE,Tortoise,ESP-09-H,"Isla Espanola 
San Cristobal County, EC",6/27/2020 3:12,Isla Espanola,Giant Tortoise,-1.36200428,-89.69628811,,,,,,,,,,,
NONE,Tortoise,ESP-09-H,"Isla Espanola 
San Cristobal County, EC",6/27/2020 7:04,Isla Espanola,Giant Tortoise,-1.361982822,-89.69626665,,,,,,,,,,,
NONE,Tortoise,ESP-09-H,"Isla Espanola 
San Cristobal County, EC",6/27/2020 10:57,Isla Espanola,Giant Tortoise,-1.361972094,-89.69635248,,,,,,,,,,,
NONE,Tortoise,ESP-09-H,"Isla Espanola 
San Cristobal County, EC",6/27/2020 14:57,Isla Espanola,Giant Tortoise,-1.362476349,-89.69658852,,,,,,,,,,,
NONE,Tortoise,ESP-09-H,"Isla Espanola 
San Cristobal County, EC",6/27/2020 19:13,Isla Espanola,Giant Tortoise,-1.362476349,-89.69656706,,,,,,,,,,,
NONE,Tortoise,ESP-09-H,"Isla Espanola 
San Cristobal County, EC",6/28/2020 2:58,Isla Espanola,Giant Tortoise,-1.362476349,-89.69656706,,,,,,,,,,,
NONE,Tortoise,ESP-09-H,"Isla Espanola 
San Cristobal County, EC",6/28/2020 6:57,Isla Espanola,Giant Tortoise,-1.362422705,-89.69656706,,,,,,,,,,,
NONE,Tortoise,ESP-09-H,"Isla Espanola 
San Cristobal County, EC",6/28/2020 18:57,Isla Espanola,Giant Tortoise,-1.362658739,-89.69873428,,,,,,,,,,,
NONE,Tortoise,ESP-09-H,"Isla Espanola 
San Cristobal County, EC",6/29/2020 3:04,Isla Espanola,Giant Tortoise,-1.362658739,-89.69873428,,,,,,,,,,,
NONE,Tortoise,ESP-09-H,"Isla Espanola 
San Cristobal County, EC",6/29/2020 6:57,Isla Espanola,Giant Tortoise,-1.362637281,-89.69873428,,,,,,,,,,,
NONE,Tortoise,ESP-09-H,"Isla Espanola 
San Cristobal County, EC",6/29/2020 10:57,Isla Espanola,Giant Tortoise,-1.362626553,-89.69888449,,,,,,,,,,,
NONE,Tortoise,ESP-09-H,"Isla Espanola 
San Cristobal County, EC",6/29/2020 15:11,Isla Espanola,Giant Tortoise,-1.362197399,-89.70081568,,,,,,,,,,,
NONE,Tortoise,ESP-09-H,"Isla Espanola 
San Cristobal County, EC",6/29/2020 18:57,Isla Espanola,Giant Tortoise,-1.362208128,-89.7007513,,,,,,,,,,,
NONE,Tortoise,ESP-09-H,"Isla Espanola 
San Cristobal County, EC",6/29/2020 22:57,Isla Espanola,Giant Tortoise,-1.362208128,-89.7007513,,,,,,,,,,,
NONE,Tortoise,ESP-09-H,"Isla Espanola 
San Cristobal County, EC",6/30/2020 2:58,Isla Espanola,Giant Tortoise,-1.362197399,-89.70077276,,,,,,,,,,,
NONE,Tortoise,ESP-09-H,"Isla Espanola 
San Cristobal County, EC",6/30/2020 7:03,Isla Espanola,Giant Tortoise,-1.362208128,-89.70077276,,,,,,,,,,,
NONE,Tortoise,ESP-09-H,"Isla Espanola 
San Cristobal County, EC",6/30/2020 10:57,Isla Espanola,Giant Tortoise,-1.362208128,-89.70077276,,,,,,,,,,,
NONE,Tortoise,ESP-09-H,"Isla Espanola 
San Cristobal County, EC",6/30/2020 14:57,Isla Espanola,Giant Tortoise,-1.361682415,-89.70287561,,,,,,,,,,,
NONE,Tortoise,ESP-09-H,"Isla Espanola 
San Cristobal County, EC",6/30/2020 22:57,Isla Espanola,Giant Tortoise,-1.361285448,-89.70313311,,,,,,,,,,,
NONE,Tortoise,ESP-09-H,"Isla Espanola 
San Cristobal County, EC",7/1/2020 2:58,Isla Espanola,Giant Tortoise,-1.360942125,-89.70328331,,,,,,,,,,,
NONE,Tortoise,ESP-09-H,"Isla Espanola 
San Cristobal County, EC",7/1/2020 7:12,Isla Espanola,Giant Tortoise,-1.360931396,-89.70328331,,,,,,,,,,,
NONE,Tortoise,ESP-09-H,"Isla Espanola 
San Cristobal County, EC",7/1/2020 11:06,Isla Espanola,Giant Tortoise,-1.360888481,-89.70336914,,,,,,,,,,,
NONE,Tortoise,ESP-09-H,"Isla Espanola 
San Cristobal County, EC",7/1/2020 23:04,Isla Espanola,Giant Tortoise,-1.360384226,-89.70424891,,,,,,,,,,,
NONE,Tortoise,ESP-09-H,"Isla Espanola 
San Cristobal County, EC",7/2/2020 3:04,Isla Espanola,Giant Tortoise,-1.360459328,-89.70403433,,,,,,,,,,,
NONE,Tortoise,ESP-09-H,"Isla Espanola 
San Cristobal County, EC",7/2/2020 6:57,Isla Espanola,Giant Tortoise,-1.36043787,-89.7040987,,,,,,,,,,,
NONE,Tortoise,ESP-09-H,"Isla Espanola 
San Cristobal County, EC",7/2/2020 10:57,Isla Espanola,Giant Tortoise,-1.360416412,-89.70414162,,,,,,,,,,,
NONE,Tortoise,ESP-09-H,"Isla Espanola 
San Cristobal County, EC",7/2/2020 15:03,Isla Espanola,Giant Tortoise,-1.360416412,-89.70414162,,,,,,,,,,,
NONE,Tortoise,ESP-09-H,"Isla Espanola 
San Cristobal County, EC",7/3/2020 11:14,Isla Espanola,Giant Tortoise,-1.359997988,-89.70459223,,,,,,,,,,,
NONE,Tortoise,ESP-09-H,"Isla Espanola 
San Cristobal County, EC",7/3/2020 15:12,Isla Espanola,Giant Tortoise,-1.359493732,-89.70502138,,,,,,,,,,,
NONE,Tortoise,ESP-09-H,"Isla Espanola 
San Cristobal County, EC",7/3/2020 19:07,Isla Espanola,Giant Tortoise,-1.358935833,-89.70553637,,,,,,,,,,,
NONE,Tortoise,ESP-09-H,"Isla Espanola 
San Cristobal County, EC",7/3/2020 23:04,Isla Espanola,Giant Tortoise,-1.358946562,-89.70553637,,,,,,,,,,,
NONE,Tortoise,ESP-09-H,"Isla Espanola 
San Cristobal County, EC",7/4/2020 3:12,Isla Espanola,Giant Tortoise,-1.359118223,-89.70538616,,,,,,,,,,,
NONE,Tortoise,ESP-09-H,"Isla Espanola 
San Cristobal County, EC",7/4/2020 7:04,Isla Espanola,Giant Tortoise,-1.358946562,-89.70553637,,,,,,,,,,,
NONE,Tortoise,ESP-09-H,"Isla Espanola 
San Cristobal County, EC",7/4/2020 11:06,Isla Espanola,Giant Tortoise,-1.358989477,-89.70547199,,,,,,,,,,,
NONE,Tortoise,ESP-09-H,"Isla Espanola 
San Cristobal County, EC",7/4/2020 18:57,Isla Espanola,Giant Tortoise,-1.35868907,-89.70568657,,,,,,,,,,,
NONE,Tortoise,ESP-09-H,"Isla Espanola 
San Cristobal County, EC",7/4/2020 23:10,Isla Espanola,Giant Tortoise,-1.358656883,-89.70568657,,,,,,,,,,,
NONE,Tortoise,ESP-09-H,"Isla Espanola 
San Cristobal County, EC",7/5/2020 3:04,Isla Espanola,Giant Tortoise,-1.358656883,-89.70568657,,,,,,,,,,,
NONE,Tortoise,ESP-09-H,"Isla Espanola 
San Cristobal County, EC",7/5/2020 6:57,Isla Espanola,Giant Tortoise,-1.358656883,-89.70568657,,,,,,,,,,,
NONE,Tortoise,ESP-09-H,"Isla Espanola 
San Cristobal County, EC",7/5/2020 10:57,Isla Espanola,Giant Tortoise,-1.35868907,-89.70566511,,,,,,,,,,,
NONE,Tortoise,ESP-09-H,"Isla Espanola 
San Cristobal County, EC",7/5/2020 15:08,Isla Espanola,Giant Tortoise,-1.358485222,-89.70519304,,,,,,,,,,,
NONE,Tortoise,ESP-09-H,"Isla Espanola 
San Cristobal County, EC",7/5/2020 18:57,Isla Espanola,Giant Tortoise,-1.358442307,-89.70519304,,,,,,,,,,,
NONE,Tortoise,ESP-09-H,"Isla Espanola 
San Cristobal County, EC",7/5/2020 22:57,Isla Espanola,Giant Tortoise,-1.358431578,-89.70519304,,,,,,,,,,,
NONE,Tortoise,ESP-09-H,"Isla Espanola 
San Cristobal County, EC",7/6/2020 3:11,Isla Espanola,Giant Tortoise,-1.358431578,-89.70519304,,,,,,,,,,,
NONE,Tortoise,ESP-09-H,"Isla Espanola 
San Cristobal County, EC",7/6/2020 7:04,Isla Espanola,Giant Tortoise,-1.358442307,-89.70519304,,,,,,,,,,,
NONE,Tortoise,ESP-09-H,"Isla Espanola 
San Cristobal County, EC",7/6/2020 10:57,Isla Espanola,Giant Tortoise,-1.358463764,-89.70519304,,,,,,,,,,,
NONE,Tortoise,ESP-09-H,"Isla Espanola 
San Cristobal County, EC",7/6/2020 19:07,Isla Espanola,Giant Tortoise,-1.358431578,-89.70416307,,,,,,,,,,,
NONE,Tortoise,ESP-09-H,"Isla Espanola 
San Cristobal County, EC",7/7/2020 2:58,Isla Espanola,Giant Tortoise,-1.358367205,-89.70437765,,,,,,,,,,,
NONE,Tortoise,ESP-09-H,"Isla Espanola 
San Cristobal County, EC",7/7/2020 15:04,Isla Espanola,Giant Tortoise,-1.359010935,-89.70364809,,,,,,,,,,,
NONE,Tortoise,ESP-09-H,"Isla Espanola 
San Cristobal County, EC",7/7/2020 18:57,Isla Espanola,Giant Tortoise,-1.358946562,-89.70358372,,,,,,,,,,,
NONE,Tortoise,ESP-09-H,"Isla Espanola 
San Cristobal County, EC",7/7/2020 23:09,Isla Espanola,Giant Tortoise,-1.358968019,-89.70360518,,,,,,,,,,,
NONE,Tortoise,ESP-09-H,"Isla Espanola 
San Cristobal County, EC",7/8/2020 3:04,Isla Espanola,Giant Tortoise,-1.358978748,-89.70360518,,,,,,,,,,,
NONE,Tortoise,ESP-09-H,"Isla Espanola 
San Cristobal County, EC",7/8/2020 10:57,Isla Espanola,Giant Tortoise,-1.358946562,-89.70360518,,,,,,,,,,,
NONE,Tortoise,ESP-09-H,"Isla Espanola 
San Cristobal County, EC",7/8/2020 18:57,Isla Espanola,Giant Tortoise,-1.359096766,-89.70373392,,,,,,,,,,,
NONE,Tortoise,ESP-09-H,"Isla Espanola 
San Cristobal County, EC",7/9/2020 3:10,Isla Espanola,Giant Tortoise,-1.359021664,-89.70373392,,,,,,,,,,,
NONE,Tortoise,ESP-09-H,"Isla Espanola 
San Cristobal County, EC",7/9/2020 7:04,Isla Espanola,Giant Tortoise,-1.359086037,-89.70373392,,,,,,,,,,,
NONE,Tortoise,ESP-09-H,"Isla Espanola 
San Cristobal County, EC",7/9/2020 10:57,Isla Espanola,Giant Tortoise,-1.358978748,-89.70379829,,,,,,,,,,,
NONE,Tortoise,ESP-09-H,"Isla Espanola 
San Cristobal County, EC",7/9/2020 15:13,Isla Espanola,Giant Tortoise,-1.358978748,-89.70379829,,,,,,,,,,,
NONE,Tortoise,ESP-09-H,"Isla Espanola 
San Cristobal County, EC",7/9/2020 19:06,Isla Espanola,Giant Tortoise,-1.358581781,-89.70476389,,,,,,,,,,,
NONE,Tortoise,ESP-09-H,"Isla Espanola 
San Cristobal County, EC",7/9/2020 23:03,Isla Espanola,Giant Tortoise,-1.358571053,-89.70474243,,,,,,,,,,,
NONE,Tortoise,ESP-09-H,"Isla Espanola 
San Cristobal County, EC",7/10/2020 2:58,Isla Espanola,Giant Tortoise,-1.358571053,-89.70474243,,,,,,,,,,,
NONE,Tortoise,ESP-09-H,"Isla Espanola 
San Cristobal County, EC",7/10/2020 7:11,Isla Espanola,Giant Tortoise,-1.358613968,-89.70476389,,,,,,,,,,,
NONE,Tortoise,ESP-09-H,"Isla Espanola 
San Cristobal County, EC",7/10/2020 11:07,Isla Espanola,Giant Tortoise,-1.358613968,-89.7046566,,,,,,,,,,,
NONE,Tortoise,ESP-09-H,"Isla Espanola 
San Cristobal County, EC",7/10/2020 15:04,Isla Espanola,Giant Tortoise,-1.359096766,-89.70373392,,,,,,,,,,,
NONE,Tortoise,ESP-09-H,"Isla Espanola 
San Cristobal County, EC",7/10/2020 23:12,Isla Espanola,Giant Tortoise,-1.358935833,-89.7039485,,,,,,,,,,,
NONE,Tortoise,ESP-09-H,"Isla Espanola 
San Cristobal County, EC",7/11/2020 14:57,Isla Espanola,Giant Tortoise,-1.359086037,-89.70373392,,,,,,,,,,,
NONE,Tortoise,ESP-09-H,"Isla Espanola 
San Cristobal County, EC",7/11/2020 18:57,Isla Espanola,Giant Tortoise,-1.359064579,-89.70373392,,,,,,,,,,,
NONE,Tortoise,ESP-09-H,"Isla Espanola 
San Cristobal County, EC",7/11/2020 23:13,Isla Espanola,Giant Tortoise,-1.359064579,-89.70375538,,,,,,,,,,,
NONE,Tortoise,ESP-09-H,"Isla Espanola 
San Cristobal County, EC",7/12/2020 6:57,Isla Espanola,Giant Tortoise,-1.359086037,-89.70373392,,,,,,,,,,,
NONE,Tortoise,ESP-09-H,"Isla Espanola 
San Cristobal County, EC",7/12/2020 10:57,Isla Espanola,Giant Tortoise,-1.359064579,-89.70373392,,,,,,,,,,,
NONE,Tortoise,ESP-09-H,"Isla Espanola 
San Cristobal County, EC",7/12/2020 15:09,Isla Espanola,Giant Tortoise,-1.358989477,-89.70414162,,,,,,,,,,,
NONE,Tortoise,ESP-09-H,"Isla Espanola 
San Cristobal County, EC",7/12/2020 19:14,Isla Espanola,Giant Tortoise,-1.359010935,-89.7040987,,,,,,,,,,,
NONE,Tortoise,ESP-09-H,"Isla Espanola 
San Cristobal County, EC",7/12/2020 23:04,Isla Espanola,Giant Tortoise,-1.358989477,-89.7040987,,,,,,,,,,,
NONE,Tortoise,ESP-10-H,"Santa Cruz Island 
Av Padre Julio Herrera, Santa Cruz County, EC",6/11/2020 19:10,Isla Espanola,Giant Tortoise,-0.708146095,-90.32390356,,,,,,,,,,,
NONE,Tortoise,ESP-10-H,"Santa Cruz Island 
Unnamed Road, Puerto Ayora, EC",6/12/2020 23:13,Isla Espanola,Giant Tortoise,-0.738937855,-90.3019309,,,,,,,,,,,
NONE,Tortoise,ESP-10-H,"Santa Cruz Island 
Unnamed Road, Puerto Ayora, EC",6/14/2020 15:14,Isla Espanola,Giant Tortoise,-0.738948584,-90.30199528,,,,,,,,,,,
NONE,Tortoise,ESP-10-H,"Santa Cruz Island 
Unnamed Road, Puerto Ayora, EC",6/14/2020 19:06,Isla Espanola,Giant Tortoise,-0.738873482,-90.30188799,,,,,,,,,,,
NONE,Tortoise,ESP-10-H,"Isla Espanola 
San Cristobal County, EC",6/15/2020 9:56,Isla Espanola,Giant Tortoise,-1.34965539,-89.69997883,,,,,,,,,,,
NONE,Tortoise,ESP-10-H,"Isla Espanola 
San Cristobal County, EC",6/15/2020 17:56,Isla Espanola,Giant Tortoise,-1.366209984,-89.69332695,,,,,,,,,,,
NONE,Tortoise,ESP-10-H,"Isla Espanola 
San Cristobal County, EC",6/16/2020 3:02,Isla Espanola,Giant Tortoise,-1.366231441,-89.69332695,,,,,,,,,,,
NONE,Tortoise,ESP-10-H,"Isla Espanola 
San Cristobal County, EC",6/16/2020 6:56,Isla Espanola,Giant Tortoise,-1.366209984,-89.69332695,,,,,,,,,,,
NONE,Tortoise,ESP-10-H,"Isla Espanola 
San Cristobal County, EC",6/16/2020 18:56,Isla Espanola,Giant Tortoise,-1.366285086,-89.69330549,,,,,,,,,,,
NONE,Tortoise,ESP-10-H,"Isla Espanola 
San Cristobal County, EC",6/17/2020 3:11,Isla Espanola,Giant Tortoise,-1.366231441,-89.69332695,,,,,,,,,,,
NONE,Tortoise,ESP-10-H,"Isla Espanola 
San Cristobal County, EC",6/17/2020 10:56,Isla Espanola,Giant Tortoise,-1.366145611,-89.69332695,,,,,,,,,,,
NONE,Tortoise,ESP-10-H,"Isla Espanola 
San Cristobal County, EC",6/17/2020 14:56,Isla Espanola,Giant Tortoise,-1.36624217,-89.69330549,,,,,,,,,,,
NONE,Tortoise,ESP-10-H,"Isla Espanola 
San Cristobal County, EC",6/18/2020 18:56,Isla Espanola,Giant Tortoise,-1.366456747,-89.69287634,,,,,,,,,,,
NONE,Tortoise,ESP-10-H,"Isla Espanola 
San Cristobal County, EC",6/18/2020 23:10,Isla Espanola,Giant Tortoise,-1.366488934,-89.69287634,,,,,,,,,,,
NONE,Tortoise,ESP-10-H,"Isla Espanola 
San Cristobal County, EC",6/19/2020 3:02,Isla Espanola,Giant Tortoise,-1.366424561,-89.69287634,,,,,,,,,,,
NONE,Tortoise,ESP-10-H,"Isla Espanola 
San Cristobal County, EC",6/19/2020 5:56,Isla Espanola,Giant Tortoise,-1.366467476,-89.6928978,,,,,,,,,,,
NONE,Tortoise,ESP-10-H,"Isla Espanola 
San Cristobal County, EC",6/19/2020 10:56,Isla Espanola,Giant Tortoise,-1.366413832,-89.69287634,,,,,,,,,,,
NONE,Tortoise,ESP-10-H,"Isla Espanola 
San Cristobal County, EC",6/19/2020 15:05,Isla Espanola,Giant Tortoise,-1.366456747,-89.6928978,,,,,,,,,,,
NONE,Tortoise,ESP-10-H,"Isla Espanola 
San Cristobal County, EC",6/19/2020 19:02,Isla Espanola,Giant Tortoise,-1.36652112,-89.69294071,,,,,,,,,,,
NONE,Tortoise,ESP-10-H,"Isla Espanola 
San Cristobal County, EC",6/19/2020 23:12,Isla Espanola,Giant Tortoise,-1.367100477,-89.69332695,,,,,,,,,,,
NONE,Tortoise,ESP-10-H,"Isla Espanola 
San Cristobal County, EC",6/20/2020 3:09,Isla Espanola,Giant Tortoise,-1.366918087,-89.69317675,,,,,,,,,,,
NONE,Tortoise,ESP-10-H,"Isla Espanola 
San Cristobal County, EC",6/20/2020 11:15,Isla Espanola,Giant Tortoise,-1.367036104,-89.6931982,,,,,,,,,,,
NONE,Tortoise,ESP-10-H,"Isla Espanola 
San Cristobal County, EC",6/20/2020 15:13,Isla Espanola,Giant Tortoise,-1.367014647,-89.69330549,,,,,,,,,,,
NONE,Tortoise,ESP-10-H,"Isla Espanola 
San Cristobal County, EC",6/21/2020 3:15,Isla Espanola,Giant Tortoise,-1.367433071,-89.69397068,,,,,,,,,,,
NONE,Tortoise,ESP-10-H,"Isla Espanola 
San Cristobal County, EC",6/21/2020 7:04,Isla Espanola,Giant Tortoise,-1.3674438,-89.69397068,,,,,,,,,,,
NONE,Tortoise,ESP-10-H,"Isla Espanola 
San Cristobal County, EC",6/21/2020 11:02,Isla Espanola,Giant Tortoise,-1.367433071,-89.69397068,,,,,,,,,,,
NONE,Tortoise,ESP-10-H,"Isla Espanola 
San Cristobal County, EC",6/22/2020 7:11,Isla Espanola,Giant Tortoise,-1.36772275,-89.69439983,,,,,,,,,,,
NONE,Tortoise,ESP-10-H,"Isla Espanola 
San Cristobal County, EC",6/22/2020 11:09,Isla Espanola,Giant Tortoise,-1.36772275,-89.69439983,,,,,,,,,,,
NONE,Tortoise,ESP-10-H,"Isla Espanola 
San Cristobal County, EC",6/22/2020 15:04,Isla Espanola,Giant Tortoise,-1.368044615,-89.69467878,,,,,,,,,,,
NONE,Tortoise,ESP-10-H,"Isla Espanola 
San Cristobal County, EC",6/22/2020 17:56,Isla Espanola,Giant Tortoise,-1.367701292,-89.69439983,,,,,,,,,,,
NONE,Tortoise,ESP-10-H,"Isla Espanola 
San Cristobal County, EC",6/22/2020 22:15,Isla Espanola,Giant Tortoise,-1.36772275,-89.69439983,,,,,,,,,,,
NONE,Tortoise,ESP-10-H,"Isla Espanola 
San Cristobal County, EC",6/23/2020 7:04,Isla Espanola,Giant Tortoise,-1.367701292,-89.69442129,,,,,,,,,,,
NONE,Tortoise,ESP-10-H,"Isla Espanola 
San Cristobal County, EC",6/23/2020 10:56,Isla Espanola,Giant Tortoise,-1.367733479,-89.69435692,,,,,,,,,,,
NONE,Tortoise,ESP-10-H,"Isla Espanola 
San Cristobal County, EC",6/23/2020 19:03,Isla Espanola,Giant Tortoise,-1.367733479,-89.69435692,,,,,,,,,,,
NONE,Tortoise,ESP-10-H,"Isla Espanola 
San Cristobal County, EC",6/23/2020 22:57,Isla Espanola,Giant Tortoise,-1.367100477,-89.69534397,,,,,,,,,,,
NONE,Tortoise,ESP-10-H,"Isla Espanola 
San Cristobal County, EC",6/24/2020 10:56,Isla Espanola,Giant Tortoise,-1.367068291,-89.69536543,,,,,,,,,,,
NONE,Tortoise,ESP-10-H,"Isla Espanola 
San Cristobal County, EC",6/24/2020 14:56,Isla Espanola,Giant Tortoise,-1.367046833,-89.69534397,,,,,,,,,,,
NONE,Tortoise,ESP-10-H,"Isla Espanola 
San Cristobal County, EC",6/24/2020 18:56,Isla Espanola,Giant Tortoise,-1.367046833,-89.69534397,,,,,,,,,,,
NONE,Tortoise,ESP-10-H,"Isla Espanola 
San Cristobal County, EC",6/25/2020 2:56,Isla Espanola,Giant Tortoise,-1.367121935,-89.69536543,,,,,,,,,,,
NONE,Tortoise,ESP-10-H,"Isla Espanola 
San Cristobal County, EC",6/25/2020 6:13,Isla Espanola,Giant Tortoise,-1.367036104,-89.69534397,,,,,,,,,,,
NONE,Tortoise,ESP-10-H,"Isla Espanola 
San Cristobal County, EC",6/25/2020 14:05,Isla Espanola,Giant Tortoise,-1.367111206,-89.69536543,,,,,,,,,,,
NONE,Tortoise,ESP-10-H,"Isla Espanola 
San Cristobal County, EC",6/25/2020 18:56,Isla Espanola,Giant Tortoise,-1.367068291,-89.69532251,,,,,,,,,,,
NONE,Tortoise,ESP-10-H,"Isla Espanola 
San Cristobal County, EC",6/26/2020 3:02,Isla Espanola,Giant Tortoise,-1.367046833,-89.69534397,,,,,,,,,,,
NONE,Tortoise,ESP-10-H,"Isla Espanola 
San Cristobal County, EC",6/26/2020 6:56,Isla Espanola,Giant Tortoise,-1.367046833,-89.69534397,,,,,,,,,,,
NONE,Tortoise,ESP-10-H,"Isla Espanola 
San Cristobal County, EC",6/26/2020 14:56,Isla Espanola,Giant Tortoise,-1.367046833,-89.69534397,,,,,,,,,,,
NONE,Tortoise,ESP-10-H,"Isla Espanola 
San Cristobal County, EC",6/26/2020 19:02,Isla Espanola,Giant Tortoise,-1.367068291,-89.69534397,,,,,,,,,,,
NONE,Tortoise,ESP-10-H,"Isla Espanola 
San Cristobal County, EC",6/27/2020 2:56,Isla Espanola,Giant Tortoise,-1.367046833,-89.69532251,,,,,,,,,,,
NONE,Tortoise,ESP-10-H,"Isla Espanola 
San Cristobal County, EC",6/27/2020 7:05,Isla Espanola,Giant Tortoise,-1.367046833,-89.69534397,,,,,,,,,,,
NONE,Tortoise,ESP-10-H,"Isla Espanola 
San Cristobal County, EC",6/27/2020 14:56,Isla Espanola,Giant Tortoise,-1.367111206,-89.69536543,,,,,,,,,,,
NONE,Tortoise,ESP-10-H,"Isla Espanola 
San Cristobal County, EC",6/27/2020 19:10,Isla Espanola,Giant Tortoise,-1.367046833,-89.69532251,,,,,,,,,,,
NONE,Tortoise,ESP-10-H,"Isla Espanola 
San Cristobal County, EC",6/28/2020 6:56,Isla Espanola,Giant Tortoise,-1.367014647,-89.69536543,,,,,,,,,,,
NONE,Tortoise,ESP-10-H,"Isla Espanola 
San Cristobal County, EC",6/28/2020 11:02,Isla Espanola,Giant Tortoise,-1.367046833,-89.69534397,,,,,,,,,,,
NONE,Tortoise,ESP-10-H,"Isla Espanola 
San Cristobal County, EC",6/28/2020 14:56,Isla Espanola,Giant Tortoise,-1.367068291,-89.69534397,,,,,,,,,,,
NONE,Tortoise,ESP-10-H,"Isla Espanola 
San Cristobal County, EC",6/28/2020 17:56,Isla Espanola,Giant Tortoise,-1.367068291,-89.69534397,,,,,,,,,,,
NONE,Tortoise,ESP-10-H,"Isla Espanola 
San Cristobal County, EC",6/29/2020 3:02,Isla Espanola,Giant Tortoise,-1.367014647,-89.69534397,,,,,,,,,,,
NONE,Tortoise,ESP-10-H,"Isla Espanola 
San Cristobal County, EC",6/29/2020 6:56,Isla Espanola,Giant Tortoise,-1.367068291,-89.69534397,,,,,,,,,,,
NONE,Tortoise,ESP-10-H,"Isla Espanola 
San Cristobal County, EC",6/29/2020 10:56,Isla Espanola,Giant Tortoise,-1.367046833,-89.69534397,,,,,,,,,,,
NONE,Tortoise,ESP-10-H,"Isla Espanola 
San Cristobal County, EC",6/29/2020 15:03,Isla Espanola,Giant Tortoise,-1.367046833,-89.69534397,,,,,,,,,,,
NONE,Tortoise,ESP-10-H,"Isla Espanola 
San Cristobal County, EC",6/29/2020 22:57,Isla Espanola,Giant Tortoise,-1.367046833,-89.69534397,,,,,,,,,,,
NONE,Tortoise,ESP-10-H,"Isla Espanola 
San Cristobal County, EC",6/30/2020 2:56,Isla Espanola,Giant Tortoise,-1.367046833,-89.69534397,,,,,,,,,,,
NONE,Tortoise,ESP-10-H,"Isla Espanola 
San Cristobal County, EC",6/30/2020 7:03,Isla Espanola,Giant Tortoise,-1.367046833,-89.69534397,,,,,,,,,,,
NONE,Tortoise,ESP-10-H,"Isla Espanola 
San Cristobal County, EC",6/30/2020 14:56,Isla Espanola,Giant Tortoise,-1.367679834,-89.69579458,,,,,,,,,,,
NONE,Tortoise,ESP-10-H,"Isla Espanola 
San Cristobal County, EC",6/30/2020 23:09,Isla Espanola,Giant Tortoise,-1.367368698,-89.69592333,,,,,,,,,,,
NONE,Tortoise,ESP-10-H,"Isla Espanola 
San Cristobal County, EC",7/1/2020 2:56,Isla Espanola,Giant Tortoise,-1.367433071,-89.69590187,,,,,,,,,,,
NONE,Tortoise,ESP-10-H,"Isla Espanola 
San Cristobal County, EC",7/1/2020 18:56,Isla Espanola,Giant Tortoise,-1.367390156,-89.69551563,,,,,,,,,,,
NONE,Tortoise,ESP-10-H,"Isla Espanola 
San Cristobal County, EC",7/1/2020 22:57,Isla Espanola,Giant Tortoise,-1.367368698,-89.69555855,,,,,,,,,,,
NONE,Tortoise,ESP-10-H,"Isla Espanola 
San Cristobal County, EC",7/2/2020 3:02,Isla Espanola,Giant Tortoise,-1.367572546,-89.69568729,,,,,,,,,,,
NONE,Tortoise,ESP-10-H,"Isla Espanola 
San Cristobal County, EC",7/2/2020 10:10,Isla Espanola,Giant Tortoise,-1.367390156,-89.69555855,,,,,,,,,,,
NONE,Tortoise,ESP-10-H,"Isla Espanola 
San Cristobal County, EC",7/2/2020 15:04,Isla Espanola,Giant Tortoise,-1.367100477,-89.69573021,,,,,,,,,,,
NONE,Tortoise,ESP-10-H,"Isla Espanola 
San Cristobal County, EC",7/2/2020 17:56,Isla Espanola,Giant Tortoise,-1.367100477,-89.69568729,,,,,,,,,,,
NONE,Tortoise,ESP-10-H,"Isla Espanola 
San Cristobal County, EC",7/2/2020 22:57,Isla Espanola,Giant Tortoise,-1.367207766,-89.69564438,,,,,,,,,,,
NONE,Tortoise,ESP-10-H,"Isla Espanola 
San Cristobal County, EC",7/3/2020 3:12,Isla Espanola,Giant Tortoise,-1.367014647,-89.69568729,,,,,,,,,,,
NONE,Tortoise,ESP-10-H,"Isla Espanola 
San Cristobal County, EC",7/3/2020 13:56,Isla Espanola,Giant Tortoise,-1.367207766,-89.69573021,,,,,,,,,,,
NONE,Tortoise,ESP-10-H,"Isla Espanola 
San Cristobal County, EC",7/3/2020 19:12,Isla Espanola,Giant Tortoise,-1.367111206,-89.69568729,,,,,,,,,,,
NONE,Tortoise,ESP-10-H,"Isla Espanola 
San Cristobal County, EC",7/4/2020 2:56,Isla Espanola,Giant Tortoise,-1.36707902,-89.69568729,,,,,,,,,,,
